[u'shower_curtain', 0.020136608, u'Chihuahua', 0.018203858, u'quilt', 0.017671114, u'crossword_puzzle', 0.015505792, u'digital_clock', 0.01475974]
[u'library', 0.09585762, u'bookshop', 0.08108639, u'fire_screen', 0.029017292, u'vault', 0.027818117, u'grand_piano', 0.026519537]
[u'kite', 0.11047167, u'bald_eagle', 0.065663934, u'black_stork', 0.034233123, u'bee_eater', 0.032335933, u'white_stork', 0.030849162]
[u'container_ship', 0.25426888, u'beacon', 0.14350766, u'solar_dish', 0.065467365, u'crane', 0.047003847, u'pedestal', 0.030569149]
[u'prayer_rug', 0.057065498, u'quilt', 0.04558488, u'shower_curtain', 0.034050614, u'maze', 0.02956713, u'doormat', 0.023919802]
[u'bookshop', 0.025506889, u'window_screen', 0.021786163, u'caldron', 0.019060751, u'planetarium', 0.018949367, u'fire_screen', 0.01773067]
[u'bookshop', 0.038530603, u'crossword_puzzle', 0.026738716, u'window_screen', 0.017543297, u'Chihuahua', 0.015017091, u'shower_curtain', 0.0148258]
[u'library', 0.054095481, u'dining_table', 0.038661901, u'cash_machine', 0.036542285, u'throne', 0.035332676, u'shower_curtain', 0.032968588]
[u'rule', 0.17827693, u'abacus', 0.094176948, u'Band_Aid', 0.074646823, u'digital_clock', 0.049085338, u'hair_slide', 0.030442413]
[u'matchstick', 0.076320358, u'nematode', 0.057598833, u'digital_clock', 0.031422324, u'lighter', 0.026410684, u'spotlight', 0.026020736]
[u'shower_curtain', 0.19702749, u'quilt', 0.10777915, u'envelope', 0.059594002, u'crossword_puzzle', 0.056522828, u'handkerchief', 0.036448594]
[u'window_screen', 0.047265276, u'window_shade', 0.026030002, u'fire_screen', 0.016044287, u'monitor', 0.015076722, u'sliding_door', 0.014970647]
[u'quilt', 0.1372591, u'shower_curtain', 0.1322504, u'prayer_rug', 0.06261456, u'digital_clock', 0.039100174, u'wool', 0.0369597]
[u'shower_curtain', 0.51719379, u'handkerchief', 0.064153247, u'velvet', 0.042881224, u'wardrobe', 0.040365804, u'wool', 0.037522316]
[u'vault', 0.069055252, u'bookshop', 0.040700737, u'library', 0.035755914, u'shower_curtain', 0.024913218, u'shoji', 0.020255087]
[u'crossword_puzzle', 0.074255161, u'shower_curtain', 0.073182307, u'quilt', 0.065563858, u'maze', 0.062216889, u'digital_clock', 0.043835226]
[u'balance_beam', 0.06971015, u'window_screen', 0.041756604, u'digital_clock', 0.021865034, u'microwave', 0.015291022, u'oscilloscope', 0.012899457]
[u'shower_curtain', 0.085916705, u'crossword_puzzle', 0.08106903, u'digital_clock', 0.068817712, u'prayer_rug', 0.034744855, u'quilt', 0.032084126]
[u'container_ship', 0.031987928, u'solar_dish', 0.027777391, u'scoreboard', 0.023636013, u'planetarium', 0.022453249, u'mosque', 0.017052773]
[u'window_screen', 0.035681371, u'shower_curtain', 0.032027077, u'washbasin', 0.01602521, u'Chihuahua', 0.015416466, u'crossword_puzzle', 0.012981606]
[u'matchstick', 0.090655178, u'theater_curtain', 0.069057845, u'spotlight', 0.058791522, u'digital_clock', 0.046673674, u'accordion', 0.03070817]
[u'crossword_puzzle', 0.21843179, u'shower_curtain', 0.078445569, u'quilt', 0.042836156, u'Windsor_tie', 0.029784689, u'purse', 0.027426487]
[u'crossword_puzzle', 0.42230079, u'quilt', 0.10841258, u'wool', 0.0185101, u'digital_watch', 0.01787238, u'Windsor_tie', 0.017701158]
[u'window_screen', 0.019111384, u'shower_curtain', 0.013953161, u'leopard', 0.013820588, u'Indian_cobra', 0.012572953, u'crossword_puzzle', 0.011081037]
[u'quilt', 0.2201049, u'prayer_rug', 0.065860122, u'jigsaw_puzzle', 0.060923669, u'maze', 0.036963176, u'tray', 0.020666916]
[u'German_shepherd', 0.029298773, u'container_ship', 0.023886608, u'Windsor_tie', 0.019092781, u'Border_terrier', 0.010779942, u'window_screen', 0.010774187]
[u'shower_curtain', 0.40427244, u'handkerchief', 0.038137157, u'sliding_door', 0.028933559, u'quilt', 0.027872367, u'carton', 0.026540712]
[u'digital_clock', 0.067506388, u'bathtub', 0.063235871, u'window_shade', 0.048862074, u'monitor', 0.043358564, u'envelope', 0.041305162]
